habitat,site,site_unqiue,depth,date,trip,quadrat,quadrat2,square,depth_mm,number_pieces,piece,widest_span_mm,remove_for_size,morphology_simple,stable,bound,number_bound_to_it,total_pieces_bound,binder_1,binder_2,binder_3,
West,1,1,2-3m,29/8/2018,2018,1,1,1,75,29,1,31,no,Branched,No,Yes,2,3,cca,NA,NA,
West,1,1,2-3m,29/8/2018,2018,1,1,1,30,NA,2,66,no,Branched,No,Yes,3,4,sponge,turf,NA,
West,1,1,2-3m,29/8/2018,2018,1,1,1,NA,NA,3,9,no,Unbranched,No,No,NA,NA,NA,NA,NA,
West,1,1,2-3m,29/8/2018,2018,1,1,1,NA,NA,4,310,no,Branched,No,No,NA,NA,NA,NA,NA,
West,1,1,2-3m,29/8/2018,2018,1,1,2,40,12,5,45,no,Unbranched,No,No,NA,NA,NA,NA,NA,
West,1,1,2-3m,29/8/2018,2018,1,1,2,40,NA,6,82,no,Unbranched,No,No,NA,NA,NA,NA,NA,
West,1,1,2-3m,29/8/2018,2018,1,1,2,NA,NA,7,26,no,Unbranched,No,No,NA,NA,NA,NA,NA,
West,1,1,2-3m,29/8/2018,2018,1,1,2,NA,NA,8,175,no,Branched,Yes,No,NA,NA,NA,NA,NA,
West,1,1,2-3m,29/8/2018,2018,1,1,3,15,17,9,138,no,Branched,No,Yes,2,3,cca,coral,NA,
West,1,1,2-3m,29/8/2018,2018,1,1,3,90,NA,10,78,no,Other,No,Yes,2,3,macroalgae,coral,NA,
West,1,1,2-3m,29/8/2018,2018,1,1,3,NA,NA,11,280,no,Branched,No,No,NA,NA,NA,NA,NA,
West,1,1,2-3m,29/8/2018,2018,1,1,3,NA,NA,12,320,no,Branched,Yes,No,NA,NA,NA,NA,NA,
West,1,1,2-3m,29/8/2018,2018,1,1,4,95,11,13,45,no,Unbranched,Yes,No,NA,NA,NA,NA,NA,
West,1,1,2-3m,29/8/2018,2018,1,1,4,70,NA,14,140,no,Branched,No,No,NA,NA,NA,NA,NA,
West,1,1,2-3m,29/8/2018,2018,1,1,4,NA,NA,15,49,no,Branched,No,Yes,2,3,sponge,NA,NA,
West,1,1,2-3m,29/8/2018,2018,1,1,4,NA,NA,16,42,no,Unbranched,No,No,NA,NA,NA,NA,NA,
West,1,1,2-3m,29/8/2018,2018,2,2,1,70,37,1,22,no,Unbranched,No,No,NA,NA,NA,NA,NA,
West,1,1,2-3m,29/8/2018,2018,2,2,1,70,NA,2,28,no,Unbranched,No,No,NA,NA,NA,NA,NA,
West,1,1,2-3m,29/8/2018,2018,2,2,1,NA,NA,3,55,no,Branched,No,Yes,3,4,sponge,cca,NA,
West,1,1,2-3m,29/8/2018,2018,2,2,1,NA,NA,4,85,no,Branched,Yes,Yes,2,3,coral,NA,NA,
West,1,1,2-3m,29/8/2018,2018,2,2,2,55,27,5,80,no,Branched,Yes,Yes,5,6,sponge,macroalgae,coral,
West,1,1,2-3m,29/8/2018,2018,2,2,2,45,NA,6,46,no,Unbranched,No,No,NA,NA,NA,NA,NA,
West,1,1,2-3m,29/8/2018,2018,2,2,2,NA,NA,7,35,no,Branched,No,No,NA,NA,NA,NA,NA,
West,1,1,2-3m,29/8/2018,2018,2,2,2,NA,NA,8,60,no,Branched,Yes,Yes,6,7,macroalgae,NA,NA,
West,1,1,2-3m,29/8/2018,2018,2,2,3,72,40,9,44,no,Unbranched,No,No,NA,NA,NA,NA,NA,
West,1,1,2-3m,29/8/2018,2018,2,2,3,85,NA,10,132,no,Branched,Yes,Yes,8,9,sponge,NA,NA,
West,1,1,2-3m,29/8/2018,2018,2,2,3,NA,NA,11,46,no,Branched,No,No,NA,NA,NA,NA,NA,
West,1,1,2-3m,29/8/2018,2018,2,2,3,NA,NA,12,117,no,Branched,No,No,NA,NA,NA,NA,NA,
West,1,1,2-3m,29/8/2018,2018,2,2,4,55,20,13,140,no,Branched,No,No,NA,NA,NA,NA,NA,
West,1,1,2-3m,29/8/2018,2018,2,2,4,90,NA,14,46,no,Branched,Yes,No,NA,NA,NA,NA,NA,
West,1,1,2-3m,29/8/2018,2018,2,2,4,NA,NA,15,60,no,Branched,No,No,NA,NA,NA,NA,NA,
West,1,1,2-3m,29/8/2018,2018,2,2,4,NA,NA,16,62,no,Other,No,No,NA,NA,NA,NA,NA,
West,1,1,2-3m,29/8/2018,2018,3,3,1,75,52,1,30,no,Unbranched,No,Yes,3,4,sponge,NA,NA,
West,1,1,2-3m,29/8/2018,2018,3,3,1,50,NA,2,96,no,Branched,Yes,Yes,2,3,macroalgae,NA,NA,
West,1,1,2-3m,29/8/2018,2018,3,3,1,NA,NA,3,63,no,Branched,No,No,NA,NA,NA,NA,NA,
West,1,1,2-3m,29/8/2018,2018,3,3,1,NA,NA,4,42,no,Other,Yes,No,NA,NA,NA,NA,NA,
West,1,1,2-3m,29/8/2018,2018,3,3,2,55,16,5,32,no,Unbranched,No,No,NA,NA,NA,NA,NA,
West,1,1,2-3m,29/8/2018,2018,3,3,2,90,NA,6,37,no,Branched,No,No,NA,NA,NA,NA,NA,
West,1,1,2-3m,29/8/2018,2018,3,3,2,NA,NA,7,94,no,Unbranched,No,No,NA,NA,NA,NA,NA,
West,1,1,2-3m,29/8/2018,2018,3,3,2,NA,NA,8,115,no,Branched,Yes,No,NA,NA,NA,NA,NA,
West,1,1,2-3m,29/8/2018,2018,3,3,3,65,21,9,87,no,Branched,Yes,Yes,2,3,macroalgae,NA,NA,
West,1,1,2-3m,29/8/2018,2018,3,3,3,160,NA,10,58,no,Branched,No,No,NA,NA,NA,NA,NA,
West,1,1,2-3m,29/8/2018,2018,3,3,3,NA,NA,11,62,no,Branched,Yes,Yes,3,4,coral,turf,coral,
West,1,1,2-3m,29/8/2018,2018,3,3,3,NA,NA,12,90,no,Branched,No,No,NA,NA,NA,NA,NA,
West,1,1,2-3m,29/8/2018,2018,3,3,4,40,11,13,73,no,Branched,Yes,Yes,2,3,coral,NA,NA,0.202509983
West,1,1,2-3m,29/8/2018,2018,3,3,4,45,NA,14,73,no,Branched,No,Yes,2,3,serpulid,NA,NA,
West,1,1,2-3m,29/8/2018,2018,3,3,4,NA,NA,15,93,no,Branched,No,No,NA,NA,NA,NA,NA,
West,1,1,2-3m,29/8/2018,2018,3,3,4,NA,NA,16,11,no,Branched,Yes,No,NA,NA,NA,NA,NA,
West,1,1,2-3m,31/8/2018,2018,4,4,1,40,31,1,67,no,Branched,No,Yes,7,8,sponge,NA,NA,
West,1,1,2-3m,31/8/2018,2018,4,4,1,50,NA,2,39,no,Branched,No,Yes,2,3,old_cemented,NA,NA,
West,1,1,2-3m,31/8/2018,2018,4,4,1,NA,NA,3,41,no,Branched,Yes,Yes,3,4,sponge,bryozoan,NA,
West,1,1,2-3m,31/8/2018,2018,4,4,1,NA,NA,4,45,no,Branched,Yes,Yes,4,5,old_cemented,sponge,NA,
West,1,1,2-3m,31/8/2018,2018,4,4,2,40,26,5,56,no,Branched,Yes,Yes,13,14,sponge,coral,NA,
West,1,1,2-3m,31/8/2018,2018,4,4,2,45,NA,6,37,no,Branched,No,No,NA,NA,NA,NA,NA,
West,1,1,2-3m,31/8/2018,2018,4,4,2,NA,NA,7,22,no,Unbranched,No,Yes,2,3,old_cemented,ascidian,sponge,
West,1,1,2-3m,31/8/2018,2018,4,4,2,NA,NA,8,34,no,Branched,No,Yes,5,6,sponge,coral,NA,
West,1,1,2-3m,31/8/2018,2018,4,4,3,40,52,9,31,no,Branched,No,No,NA,NA,NA,NA,NA,
West,1,1,2-3m,31/8/2018,2018,4,4,3,102,NA,10,34,no,Branched,Yes,Yes,5,6,cca,sponge,NA,
West,1,1,2-3m,31/8/2018,2018,4,4,3,NA,NA,11,75,no,Branched,No,No,NA,NA,NA,NA,NA,
West,1,1,2-3m,31/8/2018,2018,4,4,3,NA,NA,12,25,no,Unbranched,No,Yes,2,3,macroalgae,NA,NA,
West,1,1,2-3m,31/8/2018,2018,4,4,4,110,22,13,32,no,Unbranched,No,No,NA,NA,NA,NA,NA,
West,1,1,2-3m,31/8/2018,2018,4,4,4,90,NA,14,36,no,Unbranched,No,No,NA,NA,NA,NA,NA,
West,1,1,2-3m,31/8/2018,2018,4,4,4,NA,NA,15,38,no,Branched,No,Yes,3,4,coral,cca,ascidian,
West,1,1,2-3m,31/8/2018,2018,4,4,4,NA,NA,16,53,no,Branched,Yes,Yes,4,5,coral,sponge,NA,
West,1,4,6-7m,31/8/2018,2018,1,1,1,40,9,1,42,no,Other,Yes,Yes,2,3,macroalgae,NA,NA,
West,1,4,6-7m,31/8/2018,2018,1,1,1,84,NA,2,66,no,Branched,No,No,NA,NA,NA,NA,NA,
West,1,4,6-7m,31/8/2018,2018,1,1,1,NA,NA,3,52,no,Unbranched,No,No,NA,NA,NA,NA,NA,
West,1,4,6-7m,31/8/2018,2018,1,1,1,NA,NA,4,53,no,Unbranched,No,Yes,3,4,cca,NA,NA,
West,1,4,6-7m,31/8/2018,2018,1,1,2,80,26,5,83,no,Branched,No,No,NA,NA,NA,NA,NA,
West,1,4,6-7m,31/8/2018,2018,1,1,2,38,NA,6,88,no,Branched,No,No,NA,NA,NA,NA,NA,
West,1,4,6-7m,31/8/2018,2018,1,1,2,NA,NA,7,67,no,Branched,No,Yes,3,4,sponge,NA,NA,
West,1,4,6-7m,31/8/2018,2018,1,1,2,NA,NA,8,63,no,Branched,No,Yes,2,3,old_cemented,cca,NA,
West,1,4,6-7m,31/8/2018,2018,1,1,3,79,18,9,100,no,Branched,No,Yes,4,5,cca,macroalgae,NA,
West,1,4,6-7m,31/8/2018,2018,1,1,3,61,NA,10,108,no,Branched,No,No,NA,NA,NA,NA,NA,
West,1,4,6-7m,31/8/2018,2018,1,1,3,NA,NA,11,140,no,Branched,Yes,Yes,3,4,sponge,NA,NA,
West,1,4,6-7m,31/8/2018,2018,1,1,3,NA,NA,12,130,no,Branched,No,No,NA,NA,NA,NA,NA,
West,1,4,6-7m,31/8/2018,2018,1,1,4,41,10,13,85,no,Other,No,No,NA,NA,NA,NA,NA,
West,1,4,6-7m,31/8/2018,2018,1,1,4,72,NA,14,139,no,Branched,No,Yes,2,3,cca,NA,NA,
West,1,4,6-7m,31/8/2018,2018,1,1,4,NA,NA,15,73,no,Unbranched,No,Yes,2,3,cca,NA,NA,
West,1,4,6-7m,31/8/2018,2018,1,1,4,NA,NA,16,114,no,Branched,Yes,Yes,2,3,cca,macroalgae,NA,
West,1,4,6-7m,31/8/2018,2018,2,2,1,81,8,1,200,no,Branched,Yes,Yes,2,3,macroalgae,NA,NA,
West,1,4,6-7m,31/8/2018,2018,2,2,1,150,NA,2,61,no,Branched,No,No,NA,NA,NA,NA,NA,
West,1,4,6-7m,31/8/2018,2018,2,2,1,NA,NA,4,155,no,Branched,Yes,Yes,2,3,ascidian,NA,NA,
West,1,4,6-7m,31/8/2018,2018,2,2,2,100,8,5,106,no,Branched,Yes,Yes,3,4,sponge,NA,NA,
West,1,4,6-7m,31/8/2018,2018,2,2,2,98,NA,6,158,no,Branched,No,No,NA,NA,NA,NA,NA,
West,1,4,6-7m,31/8/2018,2018,2,2,2,NA,NA,7,165,no,Unbranched,No,Yes,2,3,cca,turf,NA,
West,1,4,6-7m,31/8/2018,2018,2,2,2,NA,NA,8,115,no,Branched,No,No,NA,NA,NA,NA,NA,
West,1,4,6-7m,31/8/2018,2018,2,2,3,202,7,9,58,no,Branched,No,No,NA,NA,NA,NA,NA,
West,1,4,6-7m,31/8/2018,2018,2,2,3,111,NA,10,124,no,Branched,Yes,No,NA,NA,NA,NA,NA,
West,1,4,6-7m,31/8/2018,2018,2,2,3,NA,NA,11,200,no,Branched,Yes,No,NA,NA,NA,NA,NA,
West,1,4,6-7m,31/8/2018,2018,2,2,3,NA,NA,12,295,no,Branched,Yes,Yes,3,4,sponge,NA,NA,
West,1,4,6-7m,31/8/2018,2018,2,2,4,58,8,13,225,no,Branched,No,Yes,3,4,cca,NA,NA,
West,1,4,6-7m,31/8/2018,2018,2,2,4,156,NA,14,60,no,Branched,No,No,NA,NA,NA,NA,NA,
West,1,4,6-7m,31/8/2018,2018,2,2,4,NA,NA,15,270,no,Branched,Yes,Yes,2,3,ascidian,macroalgae,NA,
West,1,4,6-7m,31/8/2018,2018,2,2,4,NA,NA,16,188,no,Branched,No,No,NA,NA,NA,NA,NA,
West,1,4,6-7m,1/9/2018,2018,3,3,1,41,12,1,91,no,Unbranched,No,No,NA,NA,NA,NA,NA,
West,1,4,6-7m,1/9/2018,2018,3,3,1,82,NA,2,108,no,Unbranched,No,No,NA,NA,NA,NA,NA,
West,1,4,6-7m,1/9/2018,2018,3,3,1,NA,NA,3,74,no,Branched,Yes,Yes,5,6,cca,sponge,NA,
West,1,4,6-7m,1/9/2018,2018,3,3,1,NA,NA,4,44,no,Branched,Yes,Yes,2,3,old_cemented,NA,NA,
West,1,4,6-7m,1/9/2018,2018,3,3,2,57,10,5,108,no,Branched,Yes,Yes,4,5,sponge,NA,NA,
West,1,4,6-7m,1/9/2018,2018,3,3,2,31,NA,6,227,no,Unbranched,No,Yes,3,4,sponge,NA,NA,
West,1,4,6-7m,1/9/2018,2018,3,3,2,NA,NA,7,206,no,Branched,No,No,NA,NA,NA,NA,NA,
West,1,4,6-7m,1/9/2018,2018,3,3,2,NA,NA,8,200,no,Branched,Yes,No,NA,NA,NA,NA,NA,
West,1,4,6-7m,1/9/2018,2018,3,3,3,43,16,9,104,no,Branched,Yes,Yes,2,3,cca,NA,NA,
West,1,4,6-7m,1/9/2018,2018,3,3,3,65,NA,10,112,no,Unbranched,No,No,NA,NA,NA,NA,NA,
West,1,4,6-7m,1/9/2018,2018,3,3,3,NA,NA,11,28,no,Unbranched,No,Yes,3,4,sponge,NA,NA,
West,1,4,6-7m,1/9/2018,2018,3,3,3,NA,NA,12,103,no,Branched,Yes,No,NA,NA,NA,NA,NA,
West,1,4,6-7m,1/9/2018,2018,3,3,4,40,26,13,72,no,Unbranched,No,No,NA,NA,NA,NA,NA,
West,1,4,6-7m,1/9/2018,2018,3,3,4,39,NA,14,146,no,Branched,No,Yes,2,3,sponge,ascidian,NA,
West,1,4,6-7m,1/9/2018,2018,3,3,4,NA,NA,15,70,no,Unbranched,No,Yes,2,3,sponge,NA,NA,
West,1,4,6-7m,1/9/2018,2018,3,3,4,NA,NA,16,50,no,Branched,No,No,NA,NA,NA,NA,NA,
West,1,4,6-7m,1/9/2018,2018,4,4,1,28,25,1,80,no,Unbranched,No,Yes,2,3,cca,NA,NA,
West,1,4,6-7m,1/9/2018,2018,4,4,1,39,NA,2,91,no,Unbranched,No,Yes,3,4,old_cemented,cca,NA,
West,1,4,6-7m,1/9/2018,2018,4,4,1,NA,NA,3,270,no,Other,Yes,No,NA,NA,NA,NA,NA,
West,1,4,6-7m,1/9/2018,2018,4,4,1,NA,NA,4,54,no,Unbranched,No,No,NA,NA,NA,NA,NA,
West,1,4,6-7m,1/9/2018,2018,4,4,2,89,59,5,54,no,Branched,No,Yes,2,3,cca,old_cemented,NA,
West,1,4,6-7m,1/9/2018,2018,4,4,2,64,NA,6,63,no,Other,No,Yes,2,3,sponge,NA,NA,
West,1,4,6-7m,1/9/2018,2018,4,4,2,NA,NA,7,37,no,Unbranched,No,No,NA,NA,NA,NA,NA,
West,1,4,6-7m,1/9/2018,2018,4,4,2,NA,NA,8,71,no,Unbranched,No,No,NA,NA,NA,NA,NA,
West,1,4,6-7m,1/9/2018,2018,4,4,3,70,31,9,44,no,Unbranched,No,No,NA,NA,NA,NA,NA,
West,1,4,6-7m,1/9/2018,2018,4,4,3,71,NA,10,48,no,Unbranched,No,Yes,2,3,cca,old_cemented,NA,
West,1,4,6-7m,1/9/2018,2018,4,4,3,NA,NA,11,36,no,Unbranched,No,No,NA,NA,NA,NA,NA,
West,1,4,6-7m,1/9/2018,2018,4,4,3,NA,NA,12,48,no,Unbranched,No,No,NA,NA,NA,NA,NA,
West,1,4,6-7m,1/9/2018,2018,4,4,4,42,51,13,49,no,Unbranched,No,No,NA,NA,NA,NA,NA,
West,1,4,6-7m,1/9/2018,2018,4,4,4,66,NA,14,40,no,Branched,No,Yes,2,3,old_cemented,cca,NA,
West,1,4,6-7m,1/9/2018,2018,4,4,4,NA,NA,15,45,no,Branched,No,No,NA,NA,NA,NA,NA,
West,1,4,6-7m,1/9/2018,2018,4,4,4,NA,NA,16,50,no,Unbranched,No,No,NA,NA,NA,NA,NA,
West,2,2,2-3m,29/8/2018,2018,1,1,1,39,20,1,52,no,Branched,No,No,NA,NA,NA,NA,NA,
West,2,2,2-3m,29/8/2018,2018,1,1,1,47,NA,2,62,no,Branched,No,No,NA,NA,NA,NA,NA,
West,2,2,2-3m,29/8/2018,2018,1,1,1,NA,NA,3,41,no,Branched,No,No,NA,NA,NA,NA,NA,
West,2,2,2-3m,29/8/2018,2018,1,1,1,NA,NA,4,48,no,Branched,No,No,NA,NA,NA,NA,NA,
West,2,2,2-3m,29/8/2018,2018,1,1,2,53,47,5,26,no,Branched,No,No,NA,NA,NA,NA,NA,
West,2,2,2-3m,29/8/2018,2018,1,1,2,62,NA,6,127,no,Branched,No,No,NA,NA,NA,NA,NA,
West,2,2,2-3m,29/8/2018,2018,1,1,2,NA,NA,7,65,no,Unbranched,No,No,NA,NA,NA,NA,NA,
West,2,2,2-3m,29/8/2018,2018,1,1,2,NA,NA,8,36,no,Branched,No,No,NA,NA,NA,NA,NA,
West,2,2,2-3m,29/8/2018,2018,1,1,3,193,10,9,79,no,Branched,No,Yes,4,5,cca,old_cemented,NA,
West,2,2,2-3m,29/8/2018,2018,1,1,3,126,NA,10,125,no,Branched,Yes,No,NA,NA,NA,NA,NA,
West,2,2,2-3m,29/8/2018,2018,1,1,3,NA,NA,11,94,no,Branched,No,No,NA,NA,NA,NA,NA,
West,2,2,2-3m,29/8/2018,2018,1,1,3,NA,NA,12,68,no,Unbranched,No,No,NA,NA,NA,NA,NA,
West,2,2,2-3m,29/8/2018,2018,1,1,4,70,16,13,161,no,Branched,No,No,NA,NA,NA,NA,NA,
West,2,2,2-3m,29/8/2018,2018,1,1,4,141,NA,14,52,no,Branched,Yes,Yes,2,3,cca,NA,NA,
West,2,2,2-3m,29/8/2018,2018,1,1,4,NA,NA,15,105,no,Branched,Yes,Yes,6,7,cca,coral,NA,
West,2,2,2-3m,29/8/2018,2018,1,1,4,NA,NA,16,96,no,Branched,Yes,No,NA,NA,NA,NA,NA,
West,2,2,2-3m,29/8/2018,2018,2,2,1,37,49,1,26,no,Unbranched,Yes,Yes,3,4,sponge,NA,NA,
West,2,2,2-3m,29/8/2018,2018,2,2,1,55,NA,2,17,no,Unbranched,No,No,NA,NA,NA,NA,NA,
West,2,2,2-3m,29/8/2018,2018,2,2,1,NA,NA,3,22,no,Unbranched,No,No,NA,NA,NA,NA,NA,
West,2,2,2-3m,29/8/2018,2018,2,2,1,NA,NA,4,25,no,Unbranched,No,No,NA,NA,NA,NA,NA,
West,2,2,2-3m,29/8/2018,2018,2,2,2,45,42,5,21,no,Branched,No,No,NA,NA,NA,NA,NA,
West,2,2,2-3m,29/8/2018,2018,2,2,2,47,NA,6,47,no,Branched,No,No,NA,NA,NA,NA,NA,
West,2,2,2-3m,29/8/2018,2018,2,2,2,NA,NA,7,42,no,Branched,No,Yes,2,3,macroalgae,NA,NA,
West,2,2,2-3m,29/8/2018,2018,2,2,2,NA,NA,8,70,no,Branched,No,Yes,2,3,ascidian,NA,NA,
West,2,2,2-3m,29/8/2018,2018,2,2,3,70,44,9,74,no,Branched,Yes,No,NA,NA,NA,NA,NA,
West,2,2,2-3m,29/8/2018,2018,2,2,3,40,NA,10,35,no,Unbranched,No,No,NA,NA,NA,NA,NA,
West,2,2,2-3m,29/8/2018,2018,2,2,3,NA,NA,11,89,no,Branched,No,No,NA,NA,NA,NA,NA,
West,2,2,2-3m,29/8/2018,2018,2,2,3,NA,NA,12,60,no,Branched,Yes,Yes,2,3,sponge,NA,NA,
West,2,2,2-3m,29/8/2018,2018,2,2,4,62,40,13,34,no,Branched,No,No,NA,NA,NA,NA,NA,
West,2,2,2-3m,29/8/2018,2018,2,2,4,49,NA,14,39,no,Unbranched,No,No,NA,NA,NA,NA,NA,
West,2,2,2-3m,29/8/2018,2018,2,2,4,NA,NA,15,53,no,Unbranched,Yes,Yes,1,1,sponge,NA,NA,
West,2,2,2-3m,29/8/2018,2018,2,2,4,NA,NA,16,48,no,Branched,No,No,NA,NA,NA,NA,NA,
West,2,2,2-3m,29/8/2018,2018,3,3,1,56,20,1,28,no,Other,No,No,NA,NA,NA,NA,NA,
West,2,2,2-3m,29/8/2018,2018,3,3,1,74,NA,2,59,no,Unbranched,No,No,NA,NA,NA,NA,NA,
West,2,2,2-3m,29/8/2018,2018,3,3,1,NA,NA,3,117,no,Branched,No,No,NA,NA,NA,NA,NA,
West,2,2,2-3m,29/8/2018,2018,3,3,1,NA,NA,4,38,no,Unbranched,No,No,NA,NA,NA,NA,NA,
West,2,2,2-3m,29/8/2018,2018,3,3,2,54,37,5,50,no,Branched,No,No,NA,NA,NA,NA,NA,
West,2,2,2-3m,29/8/2018,2018,3,3,2,25,NA,6,54,no,Branched,No,No,NA,NA,NA,NA,NA,
West,2,2,2-3m,29/8/2018,2018,3,3,2,NA,NA,7,107,no,Branched,No,No,NA,NA,NA,NA,NA,
West,2,2,2-3m,29/8/2018,2018,3,3,2,NA,NA,8,80,no,Branched,No,Yes,2,3,cca,old_cemented,NA,
West,2,2,2-3m,29/8/2018,2018,3,3,3,54,40,9,125,no,Branched,No,No,NA,NA,NA,NA,NA,
West,2,2,2-3m,29/8/2018,2018,3,3,3,76,NA,10,150,no,Branched,No,Yes,3,4,cca,NA,NA,
West,2,2,2-3m,29/8/2018,2018,3,3,3,NA,NA,11,51,no,Branched,No,No,NA,NA,NA,NA,NA,
West,2,2,2-3m,29/8/2018,2018,3,3,3,NA,NA,12,34,no,Branched,No,No,NA,NA,NA,NA,NA,
West,2,2,2-3m,29/8/2018,2018,3,3,4,57,39,13,91,no,Unbranched,No,Yes,3,4,cca,old_cemented,NA,
West,2,2,2-3m,29/8/2018,2018,3,3,4,55,NA,14,40,no,Unbranched,No,No,NA,NA,NA,NA,NA,
West,2,2,2-3m,29/8/2018,2018,3,3,4,NA,NA,15,82,no,Branched,No,No,NA,NA,NA,NA,NA,
West,2,2,2-3m,29/8/2018,2018,3,3,4,NA,NA,16,90,no,Branched,No,Yes,2,3,sponge,NA,NA,
West,2,2,2-3m,29/8/2018,2018,4,4,1,60,37,1,76,no,Branched,No,Yes,2,3,cca,old_cemented,NA,
West,2,2,2-3m,29/8/2018,2018,4,4,1,77,NA,2,62,no,Branched,No,No,NA,NA,NA,NA,NA,
West,2,2,2-3m,29/8/2018,2018,4,4,1,NA,NA,3,385,no,Branched,No,Yes,3,4,sponge,NA,NA,
West,2,2,2-3m,29/8/2018,2018,4,4,1,NA,NA,4,248,no,Branched,No,No,NA,NA,NA,NA,NA,
West,2,2,2-3m,29/8/2018,2018,4,4,2,45,12,5,84,no,Branched,No,No,NA,NA,NA,NA,NA,
West,2,2,2-3m,29/8/2018,2018,4,4,2,100,NA,6,78,no,Branched,No,No,NA,NA,NA,NA,NA,
West,2,2,2-3m,29/8/2018,2018,4,4,2,NA,NA,7,45,no,Unbranched,No,No,NA,NA,NA,NA,NA,
West,2,2,2-3m,29/8/2018,2018,4,4,2,NA,NA,8,176,no,Unbranched,No,No,NA,NA,NA,NA,NA,
West,2,2,2-3m,29/8/2018,2018,4,4,3,71,8,9,78,no,Branched,No,No,NA,NA,NA,NA,NA,
West,2,2,2-3m,29/8/2018,2018,4,4,3,106,NA,10,83,no,Branched,No,No,NA,NA,NA,NA,NA,
West,2,2,2-3m,29/8/2018,2018,4,4,3,NA,NA,11,60,no,Unbranched,No,No,NA,NA,NA,NA,NA,
West,2,2,2-3m,29/8/2018,2018,4,4,3,NA,NA,12,111,no,Branched,Yes,Yes,2,3,cca,old_cemented,NA,
West,2,2,2-3m,29/8/2018,2018,4,4,4,61,6,13,66,no,Branched,Yes,Yes,1,2,coral,NA,NA,
West,2,2,2-3m,29/8/2018,2018,4,4,4,120,NA,14,195,no,Branched,Yes,Yes,2,3,sponge,NA,NA,
West,2,2,2-3m,29/8/2018,2018,4,4,4,NA,NA,15,340,no,Branched,No,Yes,2,3,sponge,NA,NA,
West,2,2,2-3m,29/8/2018,2018,4,4,4,NA,NA,16,500,no,Branched,Yes,No,NA,NA,NA,NA,NA,
West,2,5,6-7m,30/8/2018,2018,1,1,1,50,32,1,38,no,Other,No,No,NA,NA,NA,NA,NA,
West,2,5,6-7m,30/8/2018,2018,1,1,1,75,NA,2,26,no,Other,No,No,NA,NA,NA,NA,NA,
West,2,5,6-7m,30/8/2018,2018,1,1,1,NA,NA,3,41,no,Unbranched,No,No,NA,NA,NA,NA,NA,
West,2,5,6-7m,30/8/2018,2018,1,1,1,NA,NA,4,78,no,Unbranched,No,No,NA,NA,NA,NA,NA,
West,2,5,6-7m,30/8/2018,2018,1,1,2,62,28,5,118,no,Branched,No,Yes,2,3,cca,NA,NA,
West,2,5,6-7m,30/8/2018,2018,1,1,2,35,NA,6,34,no,Branched,No,No,NA,NA,NA,NA,NA,
West,2,5,6-7m,30/8/2018,2018,1,1,2,NA,NA,7,132,no,Branched,No,No,NA,NA,NA,NA,NA,
West,2,5,6-7m,30/8/2018,2018,1,1,2,NA,NA,8,31,no,Branched,No,Yes,3,4,cca,old_cemented,sponge,
West,2,5,6-7m,30/8/2018,2018,1,1,3,88,39,9,75,no,Branched,No,No,NA,NA,NA,NA,NA,
West,2,5,6-7m,30/8/2018,2018,1,1,3,70,NA,10,52,no,Branched,No,No,NA,NA,NA,NA,NA,
West,2,5,6-7m,30/8/2018,2018,1,1,3,NA,NA,11,44,no,Other,No,No,NA,NA,NA,NA,NA,
West,2,5,6-7m,30/8/2018,2018,1,1,3,NA,NA,12,330,no,Branched,Yes,No,NA,NA,NA,NA,NA,
West,2,5,6-7m,30/8/2018,2018,1,1,4,31,32,13,127,no,Branched,No,No,NA,NA,NA,NA,NA,
West,2,5,6-7m,30/8/2018,2018,1,1,4,33,NA,14,54,no,Branched,No,No,NA,NA,NA,NA,NA,
West,2,5,6-7m,30/8/2018,2018,1,1,4,NA,NA,15,74,no,Other,No,Yes,2,3,old_cemented,NA,NA,
West,2,5,6-7m,30/8/2018,2018,1,1,4,NA,NA,16,66,no,Branched,No,No,NA,NA,NA,NA,NA,
West,2,5,6-7m,30/8/2018,2018,2,2,1,29,28,1,87,no,Unbranched,Yes,No,NA,NA,NA,NA,NA,
West,2,5,6-7m,30/8/2018,2018,2,2,1,80,NA,2,28,no,Unbranched,No,Yes,2,3,sponge,NA,NA,
West,2,5,6-7m,30/8/2018,2018,2,2,1,NA,NA,3,45,no,Branched,No,Yes,4,5,sponge,cca,NA,
West,2,5,6-7m,30/8/2018,2018,2,2,1,NA,NA,4,62,no,Branched,Yes,Yes,8,9,cca,NA,NA,
West,2,5,6-7m,30/8/2018,2018,2,2,2,80,21,5,29,no,Branched,No,Yes,3,4,sponge,serpulid,NA,
West,2,5,6-7m,30/8/2018,2018,2,2,2,55,NA,6,31,no,Unbranched,No,No,NA,NA,NA,NA,NA,
West,2,5,6-7m,30/8/2018,2018,2,2,2,NA,NA,7,67,no,Other,No,Yes,3,4,cca,NA,NA,
West,2,5,6-7m,30/8/2018,2018,2,2,2,NA,NA,8,180,no,Branched,Yes,Yes,20,21,sponge,macroalgae,cca,
West,2,5,6-7m,30/8/2018,2018,2,2,3,65,22,9,70,no,Branched,No,No,NA,NA,NA,NA,NA,
West,2,5,6-7m,30/8/2018,2018,2,2,3,50,NA,10,168,no,Branched,No,No,NA,NA,NA,NA,NA,
